BNP.PA,BNP.PA,BNP.PA,GLE.PA,GLE.PA,GLE.PA,ACA.PA,ACA.PA,ACA.PA,HSBA.L,HSBA.L,HSBA.L,BARC.L,BARC.L,BARC.L,DBK.DE,DBK.DE,DBK.DE,UBSG.SW,UBSG.SW,UBSG.SW,INGA.AS,INGA.AS,INGA.AS,ISP.MI,ISP.MI,ISP.MI,SAN.MC,SAN.MC,SAN.MC,BBVA.MC,BBVA.MC,BBVA.MC
Adj Close,Close,Volume,Adj Close,Close,Volume,Adj Close,Close,Volume,Adj Close,Close,Volume,Adj Close,Close,Volume,Adj Close,Close,Volume,Adj Close,Close,Volume,Adj Close,Close,Volume,Adj Close,Close,Volume,Adj Close,Close,Volume,Adj Close,Close,Volume
BNP.PA,BNP.PA,BNP.PA,GLE.PA,GLE.PA,GLE.PA,ACA.PA,ACA.PA,ACA.PA,HSBA.L,HSBA.L,HSBA.L,BARC.L,BARC.L,BARC.L,DBK.DE,DBK.DE,DBK.DE,UBSG.SW,UBSG.SW,UBSG.SW,INGA.AS,INGA.AS,INGA.AS,ISP.MI,ISP.MI,ISP.MI,SAN.MC,SAN.MC,SAN.MC,BBVA.MC,BBVA.MC,BBVA.MC
22.75311279296875,44.459999084472656,3604846.0,17.84595489501953,29.850000381469727,4853244.0,3.363781213760376,6.114811897277832,10047710.0,344.9228515625,665.7000122070312,18045934.0,183.58995056152344,254.58399963378906,64045957.0,23.981386184692383,29.078969955444336,6951949.0,9.305314064025879,14.850000381469727,14330374.0,3.9519753456115723,7.2820000648498535,20737174.0,0.6760255694389343,1.375,234660990.0,3.336473226547241,5.965555191040039,84000802.0,3.883120059967041,7.2870001792907715,193615334.0
22.75311279296875,44.459999084472656,1719620.0,17.681549072265625,29.575000762939453,3046422.0,3.3627212047576904,6.11288595199585,4799499.0,343.26483154296875,662.5,10831799.0,183.85635375976562,254.95350646972656,30629942.0,24.244647979736328,29.398191452026367,4454169.0,9.305314064025879,14.850000381469727,14330374.0,3.9628283977508545,7.302000045776367,11470993.0,0.6745505928993225,1.371999979019165,145772978.0,3.3248751163482666,5.944818019866943,31346019.0,3.86073899269104,7.244999885559082,404850032.0
22.714733123779297,44.3849983215332,1969483.0,17.53507423400879,29.329999923706055,3592365.0,3.365370273590088,6.117700099945068,3418203.0,345.9073486328125,667.5999755859375,16019794.0,184.32273864746094,255.60020446777344,33872755.0,24.423664093017578,29.61526107788086,4362267.0,9.223854064941406,14.720000267028809,7757864.0,4.0116729736328125,7.392000198364258,12032064.0,0.6794670224189758,1.3819999694824219,170088318.0,3.3370003700256348,5.96649694442749,83958757.0,3.89963960647583,7.317999839782715,205290519.0
23.136940002441406,45.209999084472656,4186011.0,18.013355255126953,30.1299991607666,5770778.0,3.4845590591430664,6.334366798400879,14279715.0,345.18194580078125,666.2000122070312,14748401.0,191.31724548339844,265.29949951171875,66102672.0,25.11516571044922,30.453750610351562,9784774.0,9.399308204650879,15.0,12355593.0,4.117499828338623,7.586999893188477,22912160.0,0.690283477306366,1.4040000438690186,207785897.0,3.3327836990356445,5.958957195281982,99865587.0,3.9465339183807373,7.406000137329102,67371537.0
23.385147094726562,45.69499969482422,4068024.0,18.584308624267578,31.084999084472656,6491202.0,3.5126349925994873,6.385404109954834,15733262.0,341.554931640625,659.2000122070312,19186720.0,191.31724548339844,265.29949951171875,53437482.0,25.427574157714844,30.832561492919922,6755324.0,9.455702781677246,15.09000015258789,9745669.0,4.053460597991943,7.468999862670898,15408519.0,0.689791738986969,1.402999997138977,203952729.0,3.3422727584838867,5.97592306137085,204031624.0,3.970513105392456,7.451000213623047,56140482.0
23.35699462890625,45.63999938964844,4651803.0,19.221023559570312,32.150001525878906,5842535.0,3.675262212753296,6.681034088134766,14875607.0,347.0989990234375,669.9000244140625,15561059.0,196.34658813476562,272.2737121582031,54663587.0,25.76454734802246,31.241165161132812,6242830.0,9.844206809997559,15.710000038146973,17255882.0,4.154946804046631,7.656000137329102,17515375.0,0.7069998383522034,1.437999963760376,224820926.0,3.3744306564331055,6.033420085906982,103882204.0,4.103201389312744,7.699999809265137,158238210.0
23.323732376098633,45.57500076293945,4345922.0,19.549842834472656,32.70000076293945,6940216.0,3.7573697566986084,6.83029317855835,17366778.0,348.91259765625,673.4000244140625,17609736.0,196.24671936035156,272.13519287109375,52001397.0,26.08397102355957,31.62848663330078,9423034.0,9.794076919555664,15.630000114440918,11505828.0,4.205961227416992,7.75,21033024.0,0.7276491522789001,1.4800000190734863,315378563.0,3.4171299934387207,6.109767913818359,109974924.0,4.1415324211120605,7.671000003814697,534136567.0
23.47469711303711,45.869998931884766,4009052.0,19.666423797607422,32.89500045776367,4725726.0,3.7737913131713867,6.860145092010498,8090687.0,351.1404113769531,677.7000122070312,20561270.0,199.61073303222656,276.80010986328125,66831761.0,26.1541748046875,31.713613510131836,5901633.0,9.931933403015137,15.850000381469727,11826861.0,4.214643955230713,7.765999794006348,15543409.0,0.7330574989318848,1.4910000562667847,226094167.0,3.474592447280884,6.2125091552734375,59861232.0,4.17338752746582,7.730000019073486,105327702.0
